iyear,region,region_txt,city,crit1,crit2,crit3,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,nkill,nwound
1996,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,11,Maritime,6,Explosives,10.0,1.0
1996,6,South Asia,Serunuware,1,1,1,2,Armed Assault,3,Police,5,Firearms,7.0,15.0
1996,6,South Asia,Galmadiyawa,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1996,6,South Asia,Mantuvil,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,3.0,0.0
1996,6,South Asia,Pulmoddai,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,5.0
1996,6,South Asia,Kivulakade,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,0.0
1996,6,South Asia,Kalawanchikudi,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,3.0
1996,6,South Asia,Kopay,1,1,1,2,Armed Assault,4,Military,5,Firearms,1.0,1.0
1996,6,South Asia,Kalmunai,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1996,6,South Asia,Puttur,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,8.0,1.0
1996,6,South Asia,Welikanda,1,1,1,2,Armed Assault,3,Police,5,Firearms,11.0,0.0
1996,6,South Asia,Aruwakalu,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,14.0,3.0
1996,6,South Asia,Eagles's Post,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,0.0
1996,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1996,6,South Asia,Yala,1,1,1,7,Facility/Infrastructure Attack,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1996,6,South Asia,Meegaskapella,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,6.0,0.0
1996,6,South Asia,Mullaitivu,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
1996,6,South Asia,Jaffna,1,1,1,1,Assassination,2,Government (General),6,Explosives,37.0,50.0
1996,6,South Asia,Anuradhapura district,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,2.0
1996,6,South Asia,Pesalai,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
1996,6,South Asia,Dehiwala,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,61.0,391.0
1996,6,South Asia,Trincomalee,1,1,1,3,Bombing/Explosion,11,Maritime,6,Explosives,0.0,9.0
1996,6,South Asia,Valaichchenai,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,0.0,0.0
1996,6,South Asia,Sittandy,1,1,1,2,Armed Assault,19,Transportation,5,Firearms,0.0,0.0
1996,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1996,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
1996,6,South Asia,Batticaloa district,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
1996,6,South Asia,Vavuniya,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,16.0
1996,6,South Asia,Panadura,1,1,1,2,Armed Assault,3,Police,5,Firearms,29.0,15.0
1996,6,South Asia,Kattankudy,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
1996,6,South Asia,Eravur,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1996,6,South Asia,Divuldamana,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,1.0
1996,6,South Asia,Imaiyanan,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,6.0
1996,6,South Asia,Ampara,1,1,1,3,Bombing/Explosion,19,Transportation,5,Firearms,11.0,27.0
1996,6,South Asia,Wellimundawa,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,40.0,0.0
1996,6,South Asia,Ampara,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
1996,6,South Asia,Kilinochchi,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,0.0,0.0
1996,6,South Asia,Meesalai,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,27.0
1996,6,South Asia,Gampaha,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,0.0
1996,6,South Asia,Pethalai,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,3.0
1996,6,South Asia,Mannar,1,1,1,2,Armed Assault,21,Utilities,5,Firearms,5.0,4.0
1996,6,South Asia,Kinniya,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,1.0,0.0
1996,6,South Asia,Navalady,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,0.0
1996,6,South Asia,Trincomalee district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
1996,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,1.0
1996,6,South Asia,Batticaloa district,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,2.0,12.0
1996,6,South Asia,Kiran,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,12.0
1996,6,South Asia,Karativu,1,1,1,1,Assassination,3,Police,6,Explosives,2.0,1.0
1997,6,South Asia,Kebethegollawa,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,22.0,18.0
1997,6,South Asia,Ottamawadi,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
1997,6,South Asia,Ottamawadi,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,0.0
1997,6,South Asia,Mamaduwa,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,6.0
1997,6,South Asia,Nuwara Eliya,1,1,1,1,Assassination,2,Government (General),6,Explosives,1.0,0.0
1997,6,South Asia,Jaffna,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,4.0,9.0
1997,6,South Asia,Vavuniya,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
1997,6,South Asia,Valaichchenai,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
1997,6,South Asia,Vavuniya,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,25.0
1997,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,25.0
1997,6,South Asia,Sirangahawatte,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,0.0
1997,6,South Asia,Trincomalee,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,6.0,0.0
1997,6,South Asia,Pulmoddai,1,1,1,3,Bombing/Explosion,11,Maritime,6,Explosives,37.0,10.0
1997,6,South Asia,Jaffna,1,1,1,1,Assassination,17,Terrorists/Non-State Militia,5,Firearms,1.0,0.0
1997,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,18.0,105.0
1997,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,18.0,105.0
1997,6,South Asia,Kalawanchikudi,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,18.0
1997,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1997,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1997,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,28.0
1998,6,South Asia,Punkudutivu,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,13.0,12.0
1998,6,South Asia,Kandy,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,13.0,15.0
1998,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,9.0,15.0
1998,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,37.0,260.0
1998,6,South Asia,Eravur,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,6.0,30.0
1998,6,South Asia,Trincomalee,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,5.0
1998,6,South Asia,Jaffna,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,15.0
1998,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1998,6,South Asia,Jaffna,1,1,1,1,Assassination,2,Government (General),5,Firearms,2.0,0.0
1998,6,South Asia,Rambakulam,1,1,1,1,Assassination,2,Government (General),6,Explosives,4.0,4.0
1998,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,7,Government (Diplomatic),6,Explosives,0.0,0.0
1998,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,17.0
1998,6,South Asia,Oddusudan,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,4.0,40.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,0.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,1.0,11.0
1999,6,South Asia,Mount Lavinia,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,10.0
1999,6,South Asia,Kelaniya,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,0.0
1999,6,South Asia,Kandy,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,2.0,15.0
1999,6,South Asia,Batticaloa,1,1,1,1,Assassination,4,Military,6,Explosives,3.0,9.0
1999,6,South Asia,Welioya,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,11.0,6.0
1999,6,South Asia,Cheddikulam,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,0.0,0.0
1999,6,South Asia,Puliyakulam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
1999,6,South Asia,Trincomalee,1,1,1,3,Bombing/Explosion,11,Maritime,6,Explosives,2.0,0.0
1999,6,South Asia,Vavuniya,1,1,1,2,Armed Assault,4,Military,5,Firearms,6.0,7.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,2.0,2.0
1999,6,South Asia,Veppankulam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,15.0,30.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,0.0
1999,6,South Asia,Vavuniya,1,1,1,1,Assassination,2,Government (General),6,Explosives,3.0,0.0
1999,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,11,Maritime,6,Explosives,0.0,0.0
1999,6,South Asia,Vankalai,1,1,1,2,Armed Assault,3,Police,6,Explosives,9.0,17.0
1999,6,South Asia,Galkulama,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0.0,0.0
1999,6,South Asia,Eppawala,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,2.0,43.0
1999,6,South Asia,Kalmunai,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,18.0
1999,6,South Asia,Chavakachcheri,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,1.0,99.0
1999,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,15.0,110.0
1999,6,South Asia,Ja-Ela,1,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,8.0,40.0
2000,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,11.0,25.0
2000,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,8.0
2000,6,South Asia,Morawewa,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,25.0
2000,6,South Asia,Polgahawela,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,16.0
2000,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,3.0
2000,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,3.0,42.0
2000,6,South Asia,Anuradhapura,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,1.0
2000,6,South Asia,Jaffna,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2000,6,South Asia,Colombo,1,1,1,2,Armed Assault,3,Police,5,Firearms,22.0,47.0
2000,6,South Asia,Jaffna,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2000,6,South Asia,Jaffna,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,6.0,18.0
2000,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,17.0,75.0
2000,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,29.0,80.0
2000,6,South Asia,Kantale,1,1,1,1,Assassination,2,Government (General),6,Explosives,2.0,6.0
2000,6,South Asia,Vavuniya,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,20.0
2000,6,South Asia,Chavakachcheri,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,15.0,3.0
2000,6,South Asia,Batticaloa,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2000,6,South Asia,Puliyakulam,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,4.0
2000,6,South Asia,Wattala,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,3.0,12.0
2000,6,South Asia,Ampara District,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,2.0
2000,6,South Asia,Vavuniya,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,8,Incendiary,0.0,0.0
2000,6,South Asia,Vavuniya,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,6.0
2000,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,7.0,24.0
2000,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,3.0,12.0
2000,6,South Asia,Kalawanchikudi,1,1,1,3,Bombing/Explosion,2,Government (General),5,Firearms,0.0,3.0
2000,6,South Asia,Medawachchiya,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,12.0,45.0
2000,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,4.0,21.0
2000,6,South Asia,Unknown,1,1,1,6,Hostage Taking (Kidnapping),11,Maritime,5,Firearms,0.0,0.0
2000,6,South Asia,Kiran,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,1.0
2000,6,South Asia,Mutur,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,2.0,10.0
2000,6,South Asia,Kebethegollawa,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,7.0,20.0
2000,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3.0,23.0
2000,6,South Asia,Welikanda district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,1.0
2001,6,South Asia,Katunayake,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,21.0,12.0
2001,6,South Asia,Mannar,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,1.0
2001,6,South Asia,Polonnaruwa district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2001,6,South Asia,Eravur,1,1,1,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,5,Firearms,3.0,6.0
2001,6,South Asia,Ampara,1,1,1,7,Facility/Infrastructure Attack,3,Police,5,Firearms,23.0,27.0
2001,6,South Asia,Trincomalee District,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,8.0
2001,6,South Asia,Kalmunai,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,3.0,7.0
2001,6,South Asia,Trincomalee,1,1,1,2,Armed Assault,4,Military,5,Firearms,4.0,3.0
2001,6,South Asia,Jaffna,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,6.0,0.0
2001,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,6.0,16.0
2001,6,South Asia,Maduru Oya,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2001,6,South Asia,Mutur,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,7.0
2001,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
2001,6,South Asia,Mutur,1,1,1,2,Armed Assault,4,Military,5,Firearms,8.0,0.0
2001,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,0.0
2001,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
2001,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,4.0,9.0
2001,6,South Asia,Batticaloa district,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2001,6,South Asia,Kebethegollawa,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,1.0,3.0
2002,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
2002,6,South Asia,Mandur,1,1,1,1,Assassination,22,Violent Political Party,9,Melee,1.0,0.0
2003,6,South Asia,Unknown,1,1,1,3,Bombing/Explosion,7,Government (Diplomatic),6,Explosives,3.0,0.0
2003,6,South Asia,Chundikulam,1,1,1,3,Bombing/Explosion,11,Maritime,6,Explosives,14.0,1.0
2003,6,South Asia,Akaraipattu,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2003,6,South Asia,Thoppur,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,1.0
2003,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,5.0
2003,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,4,Military,5,Firearms,1.0,0.0
2003,6,South Asia,Jaffna,1,1,1,1,Assassination,22,Violent Political Party,5,Firearms,1.0,0.0
2003,6,South Asia,Dehiwala,1,1,1,1,Assassination,3,Police,5,Firearms,1.0,0.0
2003,6,South Asia,Batticaloa,1,1,1,1,Assassination,22,Violent Political Party,5,Firearms,1.0,0.0
2004,6,South Asia,Batticaloa,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2004,6,South Asia,Colombo,1,1,1,1,Assassination,22,Violent Political Party,5,Firearms,0.0,0.0
2004,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2004,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,10,Journalists & Media,5,Firearms,1.0,0.0
2004,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,9.0
2004,6,South Asia,Batticaloa district,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,0.0,1.0
2004,6,South Asia,Akaraipattu,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2004,6,South Asia,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2004,6,South Asia,Valaichchenai,1,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,0.0,5.0
2004,6,South Asia,Colombo,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2004,6,South Asia,Maruthanamadam,1,1,1,2,Armed Assault,22,Violent Political Party,5,Firearms,1.0,0.0
2004,6,South Asia,Welikanda district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2.0,0.0
2004,6,South Asia,Sewanapitiya,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,1.0,0.0
2004,6,South Asia,Batticaloa,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,1.0
2004,6,South Asia,Dehiwala,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,1.0
2004,6,South Asia,Colombo,1,1,1,1,Assassination,2,Government (General),5,Firearms,2.0,0.0
2004,6,South Asia,Trincomalee district,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,1.0,3.0
2004,6,South Asia,Jaffna,1,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,0.0,0.0
2005,6,South Asia,Unknown,1,1,1,2,Armed Assault,4,Military,5,Firearms,1.0,0.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,4,Military,5,Firearms,0.0,1.0
2005,6,South Asia,Vanthaarumoolai,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Arayampady,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),5,Firearms,1.0,0.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Eravur,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Kajuwatte,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,0.0,3.0
2005,6,South Asia,Kalutavakai,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Eravur,1,1,1,3,Bombing/Explosion,22,Violent Political Party,6,Explosives,0.0,1.0
2005,6,South Asia,Chenkaladi,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Chenkaladi,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Kattankudy,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2005,6,South Asia,Karaithivu,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2005,6,South Asia,Kinniya,1,1,1,2,Armed Assault,4,Military,5,Firearms,0.0,1.0
2005,6,South Asia,Kattankudy,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2005,6,South Asia,Dehiattakandiya district,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,0.0,3.0
2005,6,South Asia,Kattankudy,1,1,1,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,1.0,0.0
2005,6,South Asia,Trincomalee,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2005,6,South Asia,Trincomalee,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
2005,6,South Asia,Thirukkovil,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2005,6,South Asia,Trincomalee district,1,1,1,2,Armed Assault,4,Military,5,Firearms,0.0,0.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,0.0,4.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,1.0
2005,6,South Asia,Chenkaladi,1,1,1,2,Armed Assault,22,Violent Political Party,5,Firearms,0.0,1.0
2005,6,South Asia,Kallady,1,1,1,1,Assassination,22,Violent Political Party,5,Firearms,1.0,0.0
2005,6,South Asia,Valaichchenai,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,4.0
2005,6,South Asia,Trincomalee,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,1.0
2005,6,South Asia,Siyambalanduwa,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2005,6,South Asia,Trincomalee,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,2.0
2005,6,South Asia,Colombo,1,1,1,2,Armed Assault,4,Military,5,Firearms,1.0,0.0
2005,6,South Asia,Colombo,1,1,1,1,Assassination,4,Military,5,Firearms,1.0,0.0
2005,6,South Asia,Colombo,1,1,1,1,Assassination,4,Military,5,Firearms,1.0,0.0
2005,6,South Asia,Chenkaladi,1,1,1,1,Assassination,2,Government (General),5,Firearms,2.0,2.0
2005,6,South Asia,Vavuniya,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,2.0,6.0
2005,6,South Asia,Vavuniya,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,2.0,5.0
2005,6,South Asia,Cheddikulam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2005,6,South Asia,Cheddikulam,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
2005,6,South Asia,Serunuware,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2005,6,South Asia,Trincomalee,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,3.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,1.0
2005,6,South Asia,Kalkudah,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
2005,6,South Asia,Kalmunai,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,2.0
2005,6,South Asia,Mutur,1,1,1,3,Bombing/Explosion,12,NGO,6,Explosives,0.0,11.0
2005,6,South Asia,Thampalakamam,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,1.0
2005,6,South Asia,Akaraipattu,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,9.0
2005,6,South Asia,Pottuvil,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
2005,6,South Asia,Welikanda,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,0.0
2005,6,South Asia,Kantale,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,4.0
2005,6,South Asia,Kalmunai,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,4.0
2005,6,South Asia,Colombo,1,1,1,2,Armed Assault,10,Journalists & Media,5,Firearms,2.0,0.0
2005,6,South Asia,Colombo,1,1,1,1,Assassination,7,Government (Diplomatic),5,Firearms,1.0,0.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,2.0
2005,6,South Asia,Colombo,1,1,1,3,Bombing/Explosion,10,Journalists & Media,6,Explosives,0.0,0.0
2005,6,South Asia,Santhiveli,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,1.0
2005,6,South Asia,Batticaloa,1,1,1,2,Armed Assault,4,Military,5,Firearms,0.0,5.0
2005,6,South Asia,Batticaloa,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,0.0,2.0
2005,6,South Asia,Maruthamunai,1,1,1,2,Armed Assault,3,Police,6,Explosives,0.0,0.0
